t,S,x,y,z
252.7,0.166666666667,1.66666666667,1.4168434837e-33,8.8767355021e-68
252.8,0.166666666667,1.66666666667,1.37668921693e-33,8.35979466989e-68
252.9,0.166666666667,1.66666666667,1.33767294822e-33,7.87295812816e-68
253,0.166666666667,1.66666666667,1.29976242596e-33,7.4144727395e-68
253.1,0.166666666667,1.66666666667,1.26292631259e-33,6.98268746129e-68
253.2,0.166666666667,1.66666666667,1.22713415865e-33,6.57604740015e-68
253.3,0.166666666667,1.66666666667,1.19235637766e-33,6.19308821263e-68
253.4,0.166666666667,1.66666666667,1.15856422162e-33,5.83243083202e-68
253.5,0.166666666667,1.66666666667,1.12572975729e-33,5.49277650218e-68
253.6,0.166666666667,1.66666666667,1.09382584305e-33,5.17290210067e-68
253.7,0.166666666667,1.66666666667,1.06282610652e-33,4.87165573411e-68
253.8,0.166666666667,1.66666666667,1.0327049227e-33,4.58795259022e-68
253.9,0.166666666667,1.66666666667,1.00343739284e-33,4.32077103124e-68
254,0.166666666667,1.66666666667,9.74999323828e-34,4.06914891496e-68
254.1,0.166666666667,1.66666666667,9.4736720821e-34,3.83218012999e-68
254.2,0.166666666667,1.66666666667,9.20518204738e-34,3.60901133273e-68
254.3,0.166666666667,1.66666666667,8.94430119505e-34,3.39883887447e-68
254.4,0.166666666667,1.66666666667,8.69081387592e-34,3.20090590735e-68
254.5,0.166666666667,1.66666666667,8.44451055246e-34,3.01449965888e-68
254.6,0.166666666667,1.66666666667,8.20518762553e-34,2.83894886524e-68
254.7,0.166666666667,1.66666666667,7.97264726617e-34,2.67362135394e-68
254.8,0.166666666667,1.66666666667,7.74669725199e-34,2.51792176738e-68
254.9,0.166666666667,1.66666666667,7.52715080832e-34,2.37128941886e-68
255,0.166666666667,1.66666666667,7.31382645381e-34,2.23319627355e-68
255.1,0.166666666667,1.66666666667,7.10654785038e-34,2.10314504696e-68
255.2,0.166666666667,1.66666666667,6.90514365752e-34,1.98066741421e-68
255.3,0.166666666667,1.66666666667,6.70944739062e-34,1.86532232353e-68
