t,S,x,y,z
747.599999999,0.375022723392,0.545543714878,0.00377235435515,1.16161451832e-06
747.699999999,0.375041797345,0.545502751946,0.0038065178111,1.13818787286e-06
747.799999999,0.375061036501,0.545461439814,0.00384097050516,1.11549896627e-06
747.899999999,0.375080442094,0.545419775972,0.00387571449046,1.09352424795e-06
747.999999999,0.375100015364,0.545377757896,0.00391075182804,1.07224103752e-06
748.099999999,0.375119757559,0.545335383052,0.00394608458671,1.05162749248e-06
748.199999999,0.375139669933,0.545292648898,0.00398171484295,1.03166257724e-06
748.299999999,0.375159753743,0.545249552878,0.00401764468079,1.01232603334e-06
748.399999999,0.375180010256,0.545206092429,0.00405387619164,9.93598350899e-07
748.499999999,0.375200440742,0.545162264976,0.00409041147421,9.75460741281e-07
748.599999999,0.375221046478,0.545118067934,0.00412725263435,9.57895110776e-07
748.699999999,0.375241828748,0.545073498712,0.00416440178492,9.40884035415e-07
748.799999999,0.375262788841,0.545028554704,0.00420186104562,9.2441073679e-07
748.899999999,0.37528392805,0.5449832333,0.0042396325429,9.08459058868e-07
748.999999999,0.375305247677,0.544937531876,0.00427771840975,8.9301344574e-07
749.099999999,0.375326749027,0.544891447802,0.00431612078558,8.78058920296e-07
749.199999999,0.375348433412,0.544844978438,0.00435484181609,8.63581063757e-07
749.299999999,0.375370302149,0.544798121137,0.00439388365303,8.49565996069e-07
749.399999999,0.375392356559,0.544750873241,0.00443324845411,8.36000357085e-07
749.499999999,0.375414597973,0.544703232085,0.00447293838282,8.22871288544e-07
749.599999999,0.375437027721,0.544655194997,0.00451295560821,8.10166416787e-07
749.699999999,0.375459647144,0.544606759295,0.00455330230477,7.97873836197e-07
749.799999999,0.375482457584,0.54455792229,0.00459398065222,7.85982093334e-07
749.899999999,0.375505460391,0.544508681287,0.00463499283533,7.74480171738e-07
749.999999999,0.375528656917,0.544459033581,0.00467634104375,7.63357477375e-07
750.099999999,0.375552048522,0.544408976463,0.00471802747178,7.52603824705e-07
750.199999999,0.37557563657,0.544358507214,0.00476005431821,7.42209423343e-07
750.299999999,0.375599422428,0.544307623111,0.00480242378608,7.32164865308e-07
750.399999999,0.37562340747,0.544256321424,0.00484513808252,7.22461112816e-07
750.499999999,0.375647593072,0.544204599415,0.00488819941851,7.13089486621e-07
750.599999999,0.375671980619,0.544152454342,0.00493161000866,7.04041654867e-07
750.699999999,0.375696571494,0.544099883458,0.00497537207102,6.95309622452e-07
750.799999999,0.375721367091,0.544046884008,0.00501948782682,6.86885720864e-07
750.899999999,0.375746368803,0.543993453234,0.00506395950027,6.78762598503e-07
750.999999999,0.37577157803,0.543939588373,0.00510878931831,6.70933211444e-07
751.099999999,0.375796996174,0.543885286655,0.00515397951038,6.63390814648e-07
751.199999999,0.375822624644,0.543830545309,0.00519953230817,6.56128953602e-07
751.299999999,0.375848464849,0.543775361557,0.00524544994538,6.49141456372e-07
751.399999999,0.375874518205,0.543719732621,0.00529173465745,6.42422426056e-07
751.499999999,0.375900786129,0.543663655714,0.00533838868135,6.35966233639e-07
751.599999999,0.375927270043,0.543607128051,0.00538541425525,6.29767511223e-07
751.699999999,0.375953971372,0.543550146842,0.00543281361829,6.23821145631e-07
751.799999999,0.375980891544,0.543492709293,0.00548058901031,6.18122272377e-07
751.899999999,0.37600803199,0.54343481261,0.00552874267156,6.12666269989e-07
751.999999999,0.376035394144,0.543376453996,0.00557727684242,6.07448754684e-07
752.099999999,0.376062979444,0.543317630653,0.00562619376312,6.02465575377e-07
752.199999999,0.376090789329,0.543258339781,0.00567549567343,5.97712809033e-07
752.299999999,0.376118825241,0.543198578579,0.00572518481237,5.93186756337e-07
752.399999999,0.376147088625,0.543138344246,0.0057752634179,5.88883937703e-07
752.499999999,0.376175580928,0.543077633981,0.00582573372662,5.84801089585e-07
752.599999999,0.376204303598,0.543016444981,0.00587659797346,5.80935161117e-07
752.699999999,0.376233258088,0.542954774447,0.00592785839133,5.77283311055e-07
752.799999999,0.37626244585,0.542892619578,0.00597951721082,5.73842905038e-07
752.899999999,0.376291868339,0.542829977575,0.00603157665986,5.70611513147e-07
752.999999999,0.37632152701,0.542766845641,0.00608403896338,5.67586907777e-07
753.099999999,0.376351423321,0.54270322098,0.00613690634296,5.6476706181e-07
753.199999999,0.376381558732,0.542639100801,0.00619018101651,5.62150147095e-07
753.299999999,0.376411934701,0.542574482312,0.00624386519789,5.59734533234e-07
753.399999999,0.376442552689,0.542509362726,0.00629796109653,5.57518786674e-07
753.499999999,0.376473414158,0.542443739262,0.00635247091712,5.55501670104e-07
753.599999999,0.376504520569,0.542377609139,0.00640739685918,5.53682142174e-07
753.699999999,0.376535873385,0.542310969583,0.00646274111674,5.52059357515e-07
753.799999999,0.376567474068,0.542243817824,0.00651850587788,5.50632667086e-07
753.899999999,0.37659932408,0.542176151098,0.00657469332442,5.49401618844e-07
753.999999999,0.376631424882,0.542107966646,0.00663130563146,5.48365958739e-07
754.099999999,0.376663777938,0.542039261716,0.00668834496703,5.47525632049e-07
754.199999999,0.376696384708,0.541970033563,0.00674581349165,5.46880785049e-07
754.299999999,0.376729246651,0.541900279449,0.00680371335791,5.46431767043e-07
754.399999999,0.376762365228,0.541829996642,0.00686204671008,5.46179132744e-07
754.499999999,0.376795741896,0.541759182422,0.00692081568364,5.46123645031e-07
754.599999999,0.376829378111,0.541687834073,0.00698002240492,5.46266278078e-07
754.699999999,0.376863275329,0.541615948893,0.00703966899056,5.46608220887e-07
754.799999999,0.376897435003,0.541543524186,0.00709975754717,5.47150881215e-07
754.899999999,0.376931858583,0.541470557268,0.00716029017079,5.47895889928e-07
754.999999999,0.376966547518,0.541397045466,0.00722126894649,5.48845105784e-07
755.099999999,0.377001503254,0.541322986116,0.00728269594788,5.50000620675e-07
755.199999999,0.377036727234,0.54124837657,0.00734457323666,5.5136476533e-07
755.299999999,0.377072220898,0.541173214189,0.0074069028621,5.52940115513e-07
755.399999999,0.377107985684,0.541097496348,0.00746968686063,5.5472949873e-07
755.499999999,0.377144023024,0.541021220435,0.00753292725526,5.56736001469e-07
755.599999999,0.377180334349,0.540944383853,0.00759662605517,5.58962976992e-07
755.699999999,0.377216921084,0.54086698402,0.00766078525515,5.61414053717e-07
755.799999999,0.37725378465,0.540789018368,0.0077254068351,5.64093144206e-07
755.899999999,0.377290926464,0.540710484345,0.00779049275954,5.67004454792e-07
755.999999999,0.377328347939,0.540631379417,0.00785604497707,5.70152495885e-07
756.099999999,0.377366050481,0.540551701065,0.00792206541984,5.73542092979e-07
756.199999999,0.377404035491,0.54047144679,0.00798855600301,5.77178398406e-07
756.299999999,0.377442304367,0.540390614108,0.00805551862422,5.81066903869e-07
756.399999999,0.377480858498,0.540309200558,0.00812295516304,5.85213453802e-07
756.499999999,0.377519699267,0.540227203696,0.00819086748041,5.89624259603e-07
756.599999999,0.377558828053,0.540144621099,0.00825925741805,5.9430591478e-07
756.699999999,0.377598246225,0.540061450365,0.00832812679797,5.99265411067e-07
756.799999999,0.377637955148,0.539977689112,0.00839747742178,6.04510155568e-07
756.899999999,0.377677956178,0.539893334984,0.00846731107022,6.10047988975e-07
756.999999999,0.377718250664,0.539808385643,0.00853762950248,6.15887204944e-07
757.099999999,0.377758839945,0.53972283878,0.00860843445566,6.22036570675e-07
757.199999999,0.377799725354,0.539636692105,0.00867972764414,6.28505348776e-07
757.299999999,0.377840908215,0.539549943358,0.00875151075897,6.35303320491e-07
757.399999999,0.377882389842,0.539462590301,0.00882378546725,6.42440810373e-07
757.499999999,0.377924171541,0.539374630724,0.0088965534115,6.49928712482e-07
757.599999999,0.377966254608,0.539286062444,0.00896981620905,6.57778518212e-07
757.699999999,0.378008640328,0.539196883307,0.00904357545138,6.66002345837e-07
757.799999999,0.378051329977,0.539107091186,0.00911783270344,6.74612971896e-07
757.899999999,0.378094324819,0.539016683985,0.00919258950305,6.83623864519e-07
757.999999999,0.378137626109,0.538925659636,0.0092678473602,6.9304921882e-07
758.099999999,0.37818123509,0.538834016104,0.00934360775638,7.02903994498e-07
758.199999999,0.378225152991,0.538741751386,0.0094198721439,7.13203955771e-07
758.299999999,0.378269381032,0.53864886351,0.00949664194521,7.23965713804e-07
758.399999999,0.378313920419,0.538555350539,0.00957391855218,7.3520677179e-07
758.499999999,0.378358772345,0.538461210569,0.0096517033254,7.46945572854e-07
758.599999999,0.378403937991,0.538366441731,0.0097299975935,7.59201550965e-07
758.699999999,0.378449418523,0.538271042193,0.00980880265234,7.71995185062e-07
758.799999999,0.378495215095,0.538175010158,0.00988811976436,7.85348056589e-07
758.899999999,0.378541328844,0.538078343868,0.00996795015778,7.99282910684e-07
758.999999999,0.378587760893,0.537981041602,0.0100482950259,8.13823721259e-07
759.099999999,0.378634512352,0.53788310168,0.0101291555262,8.28995760225e-07
759.199999999,0.378681584313,0.537784522461,0.0102105327798,8.44825671159e-07
759.299999999,0.378728977853,0.537685302345,0.0102924278704,8.61341547698e-07
759.399999999,0.378776694032,0.537585439773,0.0103748418437,8.78573016988e-07
759.499999999,0.378824733893,0.537484933232,0.0104577757065,8.96551328544e-07
759.599999999,0.378873098462,0.537383781248,0.0105412304257,9.15309448877e-07
759.699999999,0.378921788749,0.537281982397,0.0106252069278,9.34882162302e-07
759.799999999,0.378970805743,0.537179535295,0.010709706098,9.55306178346e-07
759.899999999,0.379020150415,0.53707643861,0.0107947287789,9.76620246232e-07
759.999999999,0.379069823718,0.536972691053,0.0108802757702,9.98865276909e-07
760.099999999,0.379119826585,0.536868291386,0.0109663478273,1.0220844732e-06
760.199999999,0.379170159929,0.53676323842,0.0110529456609,1.0463234686e-06
760.299999999,0.379220824642,0.536657531017,0.0111400699355,1.07163047538e-06
760.399999999,0.379271821595,0.536551168089,0.0112277212688,1.09805644262e-06
760.499999999,0.379323151638,0.536444148602,0.0113159002309,1.12565522495e-06
760.599999999,0.379374815598,0.536336471575,0.0114046073428,1.15448376267e-06
760.699999999,0.379426814282,0.536228136081,0.0114938430757,1.18460227419e-06
760.799999999,0.37947914847,0.536119141252,0.0115836078499,1.21607446161e-06
760.899999999,0.379531818922,0.536009486272,0.011673902034,1.24896773042e-06
760.999999999,0.379584826372,0.535899170387,0.0117647259431,1.28335342434e-06
761.099999999,0.379638171529,0.5357881929,0.0118560798386,1.3193070765e-06
761.199999999,0.379691855079,0.535676553176,0.0119479639263,1.35690867803e-06
761.299999999,0.379745877679,0.53556425064,0.0120403783555,1.39624296553e-06
761.399999999,0.379800239963,0.53545128478,0.012133323218,1.4373997286e-06
761.499999999,0.379854942535,0.535337655149,0.0122267985463,1.48047413924e-06
761.599999999,0.379909985973,0.535223361365,0.0123208043131,1.52556710447e-06
761.699999999,0.379965370827,0.535108403112,0.0124153404289,1.57278564412e-06
761.799999999,0.380021097618,0.534992780141,0.0125104067418,1.62224329564e-06
761.899999999,0.380077166835,0.534876492276,0.0126060030351,1.67406054799e-06
761.999999999,0.380133578942,0.534759539407,0.0127021290263,1.7283653069e-06
762.099999999,0.380190334367,0.5346419215,0.0127987843654,1.78529339376e-06
762.199999999,0.380247433509,0.534523638593,0.0128959686335,1.84498908097e-06
762.299999999,0.380304876735,0.534404690798,0.0129936813408,1.90760566641e-06
